msgctxt,msgid,msgid_plural,target_lang,status,issues
,Front-page Layout Settings,,th,unchanged,
,Front-page Content Alignment,,th,unchanged,
,Select frontpage content alignment,,th,unchanged,
,Home Content - Home Sidebar,,th,unchanged,
,Home Sidebar - Home Content,,th,unchanged,
,Only Home Content,,th,unchanged,
,Header Options,,th,unchanged,
,Header Settings,,th,unchanged,
,Site Light/Dark Mode,,th,unchanged,
,Enable,,th,unchanged,
,Disable,,th,unchanged,
,Top Header Section,,th,unchanged,
,Show Top Header,,th,unchanged,
,Show Social Menu,,th,unchanged,
,Show Date,,th,unchanged,
,Show Time,,th,unchanged,
,Time Format,,th,unchanged,
,12 hours,,th,unchanged,
,24 hours,,th,unchanged,
,From WordPress Settings,,th,unchanged,
,Header Advertisement,,th,unchanged,
,Header Section Advertisement,,th,unchanged,
,URL Link,,th,unchanged,
,Theme Options,,th,unchanged,
,Breadcrumb Options,,th,unchanged,
,Show breadcrumbs,,th,unchanged,
,Select Breadcrumbs,,th,unchanged,
,Please ensure that you have enabled the plugin's breadcrumbs before choosing other than Default,,th,unchanged,
,Yoast SEO,,th,unchanged,
,Rank Math,,th,unchanged,
,NavXT,,th,unchanged,unchanged_like
,Global Settings,,th,unchanged,
,Enable Preloader,,th,unchanged,
,Disable Emoji Script,,th,unchanged,
,GDPR friendly & better performance,,th,unchanged,
,Global Content Alignment,,th,unchanged,
,Content - Primary sidebar,,th,unchanged,
,Primary sidebar - Content,,th,unchanged,
,Full width content,,th,unchanged,
,Also Show Content Image in Archive,,th,unchanged,
,If there is no Post Featured image set,,th,unchanged,
,Enable ,,th,unchanged,
,Categories Settings,,th,unchanged,
,Post Categories,,th,unchanged,
,Show,,th,unchanged,
,Hide,,th,unchanged,
,Author and Date Settings,,th,unchanged,
,For Spotlight Posts,,th,unchanged,
,Show Date and Author,,th,unchanged,
,Show Date Only,,th,unchanged,
,Hide All,,th,unchanged,
,For Small Grid,,th,unchanged,
,For List,,th,unchanged,
,Author Icon/Gravatar,,th,unchanged,
,Show Gravatar,,th,unchanged,
,Show Icon,,th,unchanged,
,None,,th,unchanged,
,Post Date Type,,th,unchanged,
,Published Date,,th,unchanged,
,Modified Date,,th,unchanged,
,Date Format,,th,unchanged,
,WordPress Default Date Format,,th,unchanged,
,Ago Date Format,,th,unchanged,
,Minutes Read Count,,th,unchanged,
,Excerpt Settings,,th,unchanged,
,Global Excerpt Read More,,th,unchanged,
,Custom Menu Section,,th,unchanged,
,Enable Custom Menu Section,,th,unchanged,
,Icon,,th,unchanged,
,Bell,,th,unchanged,
,Play,,th,unchanged,
,User,,th,unchanged,
,Title,,th,unchanged,
,Link,,th,unchanged,
,Single Post,,th,unchanged,
,Show Featured Image,,th,unchanged,
,Featured Image Position,,th,unchanged,
,Title below image,,th,unchanged,
,Single Content,,th,unchanged,
,Spacious,,th,unchanged,
,Compact,,th,unchanged,
,Show Tags under Content,,th,unchanged,
,Social Share Option,,th,unchanged,
,Social Share from Jetpack plugin,,th,unchanged,
,After Title,,th,unchanged,
,Before Title,,th,unchanged,
,After Content,,th,unchanged,
,Related Posts Settings,,th,unchanged,
,Enable Related Posts,,th,unchanged,
,Archive Settings,,th,unchanged,
,Disable Main Banner on Blog,,th,unchanged,
,Archive layout,,th,unchanged,
,Select layout for archive,,th,unchanged,
,Grid,,th,unchanged,
,List,,th,unchanged,
,Sidebar Settings,,th,unchanged,
,Make Sidebar Sticky,,th,unchanged,
,Sidebar Sticky Position,,th,unchanged,
,Top,,th,unchanged,
,Bottom,,th,unchanged,
,You May Have Missed,,th,unchanged,
,Show Above Footer,,th,unchanged,
,Posts Section Title,,th,unchanged,
,Footer Background Image,,th,unchanged,
,Copyright Text,,th,unchanged,
,Hide footer Menu Section,,th,unchanged,
,Pages:,,th,unchanged,
,Light/Dark Button,,th,unchanged,
,Layout Options,,th,unchanged,
,Content Options,,th,unchanged,
,Set as global layout,,th,unchanged,
,Please go to Customize>Themes Options for Single Post/Page.,,th,unchanged,
,Sidebar Options,,th,unchanged,
,Content - Primary Sidebar,,th,unchanged,
,Primary Sidebar - Content,,th,unchanged,
,No Sidebar,,th,unchanged,
,Please go to Customize>Front-page Options for Homepage.,,th,unchanged,
,Category Color 1,,th,unchanged,
,Category Color 2,,th,unchanged,
,Category Color 3,,th,unchanged,
,Color Class,,th,unchanged,
,"Select category color class. You can set appropriate categories color on ""Categories"" section of the theme customizer.",,th,unchanged,
,Templatespare,,th,unchanged,
,Elespare,,th,unchanged,
,Blockspare,,th,unchanged,
,Free Live Chat using 3CX,,th,unchanged,
,WP Post Author,,th,unchanged,
,HybridNews Main Banner,,th,unchanged,
,HybridNews Express Posts,,th,unchanged,
,Express Grid,,th,unchanged,
,About Author,,th,unchanged,
,"We mainly focus on quality code and elegant design with incredible support. Our WordPress themes and plugins empower you to create an elegant, professional, and easy-to-maintain website in no time at all. Even on mobile and tablet screens, your website will look great",,th,unchanged,
,HybridNews Primary Section,,th,unchanged,
,Post Slider,,th,unchanged,
,Post Grid,,th,unchanged,
,Post List,,th,unchanged,
,Connect to Us,,th,unchanged,
,Advertisement,,th,unchanged,
,HybridNews Secondary Section,,th,unchanged,
,Express Tile,,th,unchanged,
,Single Column,,th,unchanged,
,Categories,,th,unchanged,
,HybridNews Ticker News,,th,unchanged,
,HybridNews Featured News,,th,unchanged,
,Featured News,,th,unchanged,
,HybridNews Three Columns Posts,,th,unchanged,
,Three Columns,,th,unchanged,
,HybridNews Post Carousel,,th,unchanged,
,Post Carousel,,th,unchanged,
,HybridNews,,th,unchanged,
,"Howdy, %1$s! We've noticed that you've been using %2$s for some time now, we hope you are loving it! We would appreciate it if you can %3$sgive us a 5 star rating on WordPress.org%4$s! We'll continue to develop exciting new features for free in the future by sharing the love!",,th,unchanged,
,Sure thing,,th,unchanged,
,Remind me later,,th,unchanged,
,I've already done.,,th,unchanged,
,Got any support queries?,,th,unchanged,
,Previous,,th,unchanged,
,Next,,th,unchanged,
,%s min read,,th,unchanged,
,ago,,th,unchanged,
,"Edit <span class=""screen-reader-text"">%s</span>",,th,unchanged,
,Action failed. Please refresh the page and retry.,,th,unchanged,
,Cheatin&#8217; huh?,,th,unchanged,
,%1$s 🎁 Hope you're loving our free %2$s theme! Dive into the festive spirit with an exclusive gift: %4$s premium features! Use code %3$s at checkout. Wishing you a season filled with joyous holidays and even happier savings! 🎄✨,,th,unchanged,
,Claim Your Discount,,th,unchanged,
,Power Bundle,,th,unchanged,
,All Themes Plan,,th,unchanged,
,Maybe Later,,th,unchanged,
,Have Queries?,,th,unchanged,
,Displays author info.,,th,unchanged,
,AFTA Author Info,,th,unchanged,
,Profile image,,th,unchanged,
,Name,,th,unchanged,
,Descriptions,,th,unchanged,
,Facebook,,th,unchanged,
,Instagram,,th,unchanged,
,Twitter,,th,unchanged,
,Displays Express Posts from selected categories.,,th,unchanged,
,AFTA Express Posts List,,th,unchanged,
,Displays grid from selected categories.,,th,unchanged,
,AFTA Post Double Columns,,th,unchanged,
,Select Category 1,,th,unchanged,
,Select Category 2,,th,unchanged,
,AFTA Post Grid,,th,unchanged,
,AFTA Post List,,th,unchanged,
,Displays posts single column from selected categories.,,th,unchanged,
,AFTA Post Single Column,,th,unchanged,
,Displays posts slider from selected category.,,th,unchanged,
,AFTA Posts Slider,,th,unchanged,
,Select category,,th,unchanged,
,Displays social contacts lists from selected settings.,,th,unchanged,
,AFTA Social Contacts,,th,unchanged,
,Connect with Us,,th,unchanged,
,Social menu is not set. You need to create menu and assign it to Social Menu on Menu Settings.,,th,unchanged,
,AFTA Trending News,,th,unchanged,
,Upload,,th,unchanged,
,Select Image,,th,unchanged,
,Choose Image,,th,unchanged,
Remove,X,,th,unchanged,
,Select,,th,unchanged,
,Recent,,th,unchanged,
,Main Sidebar,,th,unchanged,
,Add widgets for main sidebar.,,th,unchanged,
,Header Widget 1,,th,unchanged,
,Add widgets for header section.,,th,unchanged,
,Header Widget 2,,th,unchanged,
,Header Widget 3,,th,unchanged,
,Front-page Content Section,,th,unchanged,
,Add widgets to front-page contents section.,,th,unchanged,
,Front-page Sidebar Section,,th,unchanged,
,Add widgets to front-page sidebar section.,,th,unchanged,
,Add widgets for off-canvas section.,,th,unchanged,
,Footer First Section,,th,unchanged,
,Displays items on footer first column.,,th,unchanged,
,Footer Second Section,,th,unchanged,
,Displays items on footer second column.,,th,unchanged,
,Footer Third Section,,th,unchanged,
,Displays items on footer third column.,,th,unchanged,
,View your shopping cart,,th,unchanged,
,%d item,%d items,th,unchanged,
,Browse:,,th,unchanged,
breadcrumbs aria label,Breadcrumbs,,th,unchanged,
,Home,,th,unchanged,
,404 Not Found,,th,unchanged,
,Archives,,th,unchanged,
,Search results for: %s,,th,unchanged,
,Page %s,,th,unchanged,
,Comment Page %s,,th,unchanged,
,Minute %s,,th,unchanged,
,Week %s,,th,unchanged,
minute and hour archives time format,g:i a,,th,unchanged,
minute archives time format,i,,th,unchanged,
hour archives time format,g a,,th,unchanged,
yearly archives date format,Y,,th,unchanged,
monthly archives date format,F,,th,unchanged,
daily archives date format,j,,th,unchanged,
weekly archives date format,W,,th,unchanged,
,Install Required Plugins,,th,unchanged,
,Install Plugins,,th,unchanged,
,Installing Plugin: %s,,th,unchanged,
,Updating Plugin: %s,,th,unchanged,
,Something went wrong with the plugin API.,,th,unchanged,
,This theme requires the following plugin: %1$s.,This theme requires the following plugins: %1$s.,th,unchanged,
,This theme recommends the following plugin: %1$s.,This theme recommends the following plugins: %1$s.,th,unchanged,
,The following plugin needs to be updated to its latest version to ensure maximum compatibility with this theme: %1$s.,The following plugins need to be updated to their latest version to ensure maximum compatibility with this theme: %1$s.,th,unchanged,
,There is an update available for: %1$s.,There are updates available for the following plugins: %1$s.,th,unchanged,
,The following required plugin is currently inactive: %1$s.,The following required plugins are currently inactive: %1$s.,th,unchanged,
,The following recommended plugin is currently inactive: %1$s.,The following recommended plugins are currently inactive: %1$s.,th,unchanged,
,Begin installing plugin,Begin installing plugins,th,unchanged,
,Begin updating plugin,Begin updating plugins,th,unchanged,
,Begin activating plugin,Begin activating plugins,th,unchanged,
,Return to Required Plugins Installer,,th,unchanged,
,Return to the Dashboard,,th,unchanged,
,Plugin activated successfully.,,th,unchanged,
,The following plugin was activated successfully:,The following plugins were activated successfully:,th,unchanged,
,No action taken. Plugin %1$s was already active.,,th,unchanged,
,Plugin not activated. A higher version of %s is needed for this theme. Please update the plugin.,,th,unchanged,
,All plugins installed and activated successfully. %1$s,,th,unchanged,
,Dismiss this notice,,th,unchanged,
,"There are one or more required or recommended plugins to install, update or activate.",,th,unchanged,
,Please contact the administrator of this site for help.,,th,unchanged,
,This plugin needs to be updated to be compatible with your theme.,,th,unchanged,
,Update Required,,th,unchanged,
,The remote plugin package does not contain a folder with the desired slug and renaming did not work.,,th,unchanged,
,Please contact the plugin provider and ask them to package their plugin according to the WordPress guidelines.,,th,unchanged,
,"The remote plugin package consists of more than one file, but the files are not packaged in a folder.",,th,unchanged,
plugin A *and* plugin B,and,,th,unchanged,
,TGMPA v%s,,th,unchanged,unchanged_like
,Required,,th,unchanged,
,Recommended,,th,unchanged,
,WordPress Repository,,th,unchanged,
,External Source,,th,unchanged,
,Pre-Packaged,,th,unchanged,
,Not Installed,,th,unchanged,
,Installed But Not Activated,,th,unchanged,
,Active,,th,unchanged,
,Required Update not Available,,th,unchanged,
,Requires Update,,th,unchanged,
,Update recommended,,th,unchanged,
Install/Update Status,"%1$s, %2$s",,th,unchanged,unchanged_like
plugins,"All <span class=""count"">(%s)</span>","All <span class=""count"">(%s)</span>",th,unchanged,
,"To Install <span class=""count"">(%s)</span>","To Install <span class=""count"">(%s)</span>",th,unchanged,
,"Update Available <span class=""count"">(%s)</span>","Update Available <span class=""count"">(%s)</span>",th,unchanged,
,"To Activate <span class=""count"">(%s)</span>","To Activate <span class=""count"">(%s)</span>",th,unchanged,
"as in: ""version nr unknown""",unknown,,th,unchanged,
,Installed version:,,th,unchanged,
,Minimum required version:,,th,unchanged,
,Available version:,,th,unchanged,
,"No plugins to install, update or activate.",,th,unchanged,
,Plugin,,th,unchanged,
,Source,,th,unchanged,
,Type,,th,unchanged,
,Version,,th,unchanged,
,Status,,th,unchanged,
,Install %2$s,,th,unchanged,
,Update %2$s,,th,unchanged,
,Activate %2$s,,th,unchanged,
,Upgrade message from the plugin author:,,th,unchanged,
,Install,,th,unchanged,
,Update,,th,unchanged,
,No plugins were selected to be installed. No action taken.,,th,unchanged,
,No plugins were selected to be updated. No action taken.,,th,unchanged,
,No plugins are available to be installed at this time.,,th,unchanged,
,No plugins are available to be updated at this time.,,th,unchanged,
,No plugins were selected to be activated. No action taken.,,th,unchanged,
,No plugins are available to be activated at this time.,,th,unchanged,
,Plugin activation failed.,,th,unchanged,
,Updating Plugin %1$s (%2$d/%3$d),,th,unchanged,
,An error occurred while installing %1$s: <strong>%2$s</strong>.,,th,unchanged,
,The installation of %1$s failed.,,th,unchanged,
,"The installation and activation process is starting. This process may take a while on some hosts, so please be patient.",,th,unchanged,
,%1$s done.,,th,unchanged,
,All installations and activations have been completed.,,th,unchanged,
,Installing and Activating Plugin %1$s (%2$d/%3$d),,th,unchanged,
,"The installation process is starting. This process may take a while on some hosts, so please be patient.",,th,unchanged,
,All installations have been completed.,,th,unchanged,
,Installing Plugin %1$s (%2$d/%3$d),,th,unchanged,
,Blank Canvas,,th,unchanged,
,Page Builder Full Width,,th,unchanged,
,Search Results for: %s,,th,unchanged,
,Nothing Found,,th,unchanged,
,"Ready to publish your first post? <a href=""%1$s"">Get started here</a>.",,th,unchanged,
,"Sorry, but nothing matched your search terms. Please try again with some different keywords.",,th,unchanged,
,It seems we can&rsquo;t find what you&rsquo;re looking for. Perhaps searching can help.,,th,unchanged,
,"Continue reading<span class=""screen-reader-text""> ""%s""</span>",,th,unchanged,
,Next post:,,th,unchanged,
,Previous post:,,th,unchanged,
,Post navigation,,th,unchanged,
,Front-page Widgets Template,,th,unchanged,
,Update Blockspare Pro,,th,unchanged,
,Update Blockspare,,th,unchanged,
,Powerful Gutenberg Blocks & Patterns,,th,unchanged,
,"Easily build and customize your pages with a vast library of Gutenberg blocks and patterns, perfect for blogs, magazines, and business sites. Add post grids, sliders, and carousels without touching a single line of code. Import demo data and effortlessly create multilingual, visually appealing pages with complete flexibility.",,th,unchanged,
,Hello ,,th,unchanged,
,Welcome to ,,th,unchanged,
,Update Elespare Pro,,th,unchanged,
,Update Elespare,,th,unchanged,
,Professional Sites with Elementor,,th,unchanged,
,"Transform your blog, news, or magazine website with 35+ advanced Elementor widgets and 350+ customizable templates. Easily create headers, footers, post grids, sliders, and carousels with a fast-loading and SEO-optimized structure. Import demo content with a single click and enjoy codeless customization to craft your perfect site, no matter the language.",,th,unchanged,
,"We would like to thank you for installing and activating [theme] theme for your precious site. All of the features provided by the theme are now ready to use; Here, we have gathered all of the essential details and helpful links for you and your better experience with [theme]. Once again, Thanks for using our theme!",,th,unchanged,
,Theme Details,,th,unchanged,
,View Demo,,th,unchanged,
,View Documentation,,th,unchanged,
,Rate This Theme,,th,unchanged,
,Need Support?,,th,unchanged,
,Live editing in Customizer,,th,unchanged,
,One Click Demo Import Support,,th,unchanged,
,Typography Style and Color,,th,unchanged,
,Light/Dark Mode,,th,unchanged,
,Preloader Option,,th,unchanged,
,Multiple Header Options,,th,unchanged,
,Logo and title customization,,th,unchanged,
,Header Image,,th,unchanged,
,Multiple Front-page Banner Options,,th,unchanged,
,Front-page Banner Section Order,,th,unchanged,
,Featured Posts Section,,th,unchanged,
,Category Color Options,,th,unchanged,
,Posts Section Advertisements,,th,unchanged,
,Custom Widgets,,th,unchanged,
,Author Biography,,th,unchanged,
,Post Image Slider Widget,,th,unchanged,
,Post Carousel Widget,,th,unchanged,
,Post Grid Widget,,th,unchanged,
,Post Double Column Double Categories Widget,,th,unchanged,
,Post Tabbed Widget,,th,unchanged,
,Social Contact Widget,,th,unchanged,
,Post Single Column Widget,,th,unchanged,
,Trending Posts Vertical Carousel Widget,,th,unchanged,
,Video Slider Widget,,th,unchanged,
,Basic Custom Widgets Controls,,th,unchanged,
,Advanced Custom Widgets Controls,,th,unchanged,
,Archive Grid Layout,,th,unchanged,
,Archive Full Layout,,th,unchanged,
,Archive List Layout,,th,unchanged,
,Mailchimp Subscription Supports,,th,unchanged,
,Display Related Posts,,th,unchanged,
,Footer Widgets Section,,th,unchanged,
,Gutenberg Compatibility,,th,unchanged,
,RTL Compatibility,,th,unchanged,
,WooCommerce Compatibility,,th,unchanged,
,Hide Theme Credit Link,,th,unchanged,
,Responsive Layout,,th,unchanged,
,Translations Ready,,th,unchanged,
,SEO Optimized,,th,unchanged,
,Normal Support,,th,unchanged,
,Advance Support,,th,unchanged,
,"Set the theme header type, set the colors, spacing, alignment and more.",,th,unchanged,
,Banner Advertisement,,th,unchanged,
,You can easily place your promotional banners within your header section.,,th,unchanged,
,Color Options,,th,unchanged,
,Change the color setting provide with the Theme.,,th,unchanged,
,Selecting different categories can be done for different section.,,th,unchanged,
,Front-page Option,,th,unchanged,
,"Front-page layout with Popular Tag, Breaking News, Main Banner, Feature News can be set.",,th,unchanged,
,Static Front Page,,th,unchanged,
,Set the Homepage as a static page to create own homepage using widgets.,,th,unchanged,
,Widgets Area,,th,unchanged,
,Widgets can be added on all the section provide by the Theme.,,th,unchanged,
,Archive Options,,th,unchanged,
,Customize the blog layout desgin.,,th,unchanged,
,Theme Option,,th,unchanged,
,"Set the Global Layout, Breadcrumb, Sidebar, Single Post, You may have missed and more.",,th,unchanged,
,Footer Options,,th,unchanged,
,"Set the footer type, number of columns, spacing and colors.",,th,unchanged,
,View,,th,unchanged,
,Please check our full documentation for detailed information on how to setup and customize the theme.,,th,unchanged,
,Got theme support question or found bug or got some feedbacks? Best place to ask your query is the dedicated Support forum for the theme..,,th,unchanged,
,Video  Tutorials,,th,unchanged,
,Video,,th,unchanged,
,Watch out the videos for an easy learning on Customizing the Theme .,,th,unchanged,
,"Use AF Companion to import live demo content, widgets, and settings swiftly. This plugin gives fundamental layout to build your website and accelerate the development process.",,th,unchanged,
,You may design complicated layouts for your website in just a few minutes with our adaptable and inventive blocks.,,th,unchanged,
,Get ready-to-use Starter Sites instantly and build modern websites in minutes.,,th,unchanged,
,"DESIGN PERFECT BLOG, NEWS, OR MAGAZINE WEBSITES Elespare is a simple yet effective WordPress plugin that lets you use Elementor to create fantastic Header, Footer and Contents of websites with highly customization options for FREE. ",,th,unchanged,
,"A beautiful collection of latest posts Gutenberg blocks for WordPress, which helps you to design posts grid, posts list, full posts layout, advanced express posts design and tile layouts of your posts.",,th,unchanged,
