msgctxt,msgid,msgid_plural,target_lang,status,issues
,Tagged %1$s,,es,unchanged,
,"Leave a Comment<span class=""screen-reader-text""> on %s</span>",,es,unchanged,
,"Edit <span class=""screen-reader-text"">%s</span>",,es,unchanged,
,Tags:,,es,unchanged,
,Action failed. Please refresh the page and retry.,,es,unchanged,
,Cheatin&#8217; huh?,,es,unchanged,
,%1$s 🎁 Hope you're loving our free %2$s theme! Dive into the festive spirit with an exclusive gift: %4$s premium features! Use code %3$s at checkout. Wishing you a season filled with joyous holidays and even happier savings! 🎄✨,,es,unchanged,
,Claim Your Discount,,es,unchanged,
,Power Bundle,,es,unchanged,
,All Themes Plan,,es,unchanged,
,Maybe Later,,es,unchanged,
,Have Queries?,,es,unchanged,
,Displays author info.,,es,unchanged,
,EM Author Info,,es,unchanged,
,Subtitle,,es,unchanged,
,Profile image,,es,unchanged,
,Name,,es,unchanged,
,Descriptions,,es,unchanged,
,Facebook,,es,unchanged,unchanged_like
,Twitter,,es,unchanged,
,LinkedIn,,es,unchanged,unchanged_like
,Displays posts carousel from selected category.,,es,unchanged,
,EM Posts Carousel,,es,unchanged,
,Select category,,es,unchanged,
,Displays posts from selected double categories in double column.,,es,unchanged,
,EM Double Categories Posts ,,es,unchanged,
,Select first category,,es,unchanged,
,Select second category,,es,unchanged,
,Displays posts from selected category in double column.,,es,unchanged,
,EM Posts - Double Column ,,es,unchanged,
,Double Column Posts,,es,unchanged,
,Double Column Posts Subtitle,,es,unchanged,
,Displays posts from selected category in express column.,,es,unchanged,
,EM Posts - Express Column ,,es,unchanged,
,Displays posts from selected category in single column.,,es,unchanged,
,EM Posts - Single Column ,,es,unchanged,
,Yes,,es,unchanged,
,No,,es,unchanged,unchanged_like
,Show excerpt,,es,unchanged,
,Displays posts slider from selected category.,,es,unchanged,
,EM Posts Slider,,es,unchanged,
,Displays tabbed posts lists from selected settings.,,es,unchanged,
,EM Tabbed Posts,,es,unchanged,
,EM Popular,,es,unchanged,
,EM Latest,,es,unchanged,
,EM Categorised,,es,unchanged,
,Popular,,es,unchanged,unchanged_like
,Recent,,es,unchanged,
,Categorised,,es,unchanged,
,Popular Posts,,es,unchanged,
,Latest Posts,,es,unchanged,
,Latest,,es,unchanged,
,Categorised Posts,,es,unchanged,
,Settings for all tabs,,es,unchanged,
,Displays social contacts lists from selected settings.,,es,unchanged,
,EM Social Contacts,,es,unchanged,
,EM Social,,es,unchanged,
,Social menu is not set. You need to create menu and assign it to Social Menu on Menu Settings.,,es,unchanged,
,Upload,,es,unchanged,
,Select Image,,es,unchanged,
,Choose Image,,es,unchanged,
Remove,X,,es,unchanged,
,All Categories,,es,unchanged,
,Main Sidebar,,es,unchanged,
,Add widgets for main sidebar.,,es,unchanged,
,Off-canvas Panel,,es,unchanged,
,Add widgets for off-canvas panel.,,es,unchanged,
,Front-page Content Section,,es,unchanged,
,Add widgets to front-page contents section.,,es,unchanged,
,Front-page Sidebar Section,,es,unchanged,
,Add widgets to front-page sidebar section.,,es,unchanged,
,Footer First Section,,es,unchanged,
,Displays items on footer first column.,,es,unchanged,
,Footer Second Section,,es,unchanged,
,Displays items on footer second column.,,es,unchanged,
,Footer Third Section,,es,unchanged,
,Displays items on footer third column.,,es,unchanged,
,View your shopping cart,,es,unchanged,
,%d item,%d items,es,unchanged,
,%d item,%d items,es,unchanged,
,Browse:,,es,unchanged,
breadcrumbs aria label,Breadcrumbs,,es,unchanged,
,Home,,es,unchanged,
,404 Not Found,,es,unchanged,
,Archives,,es,unchanged,
,Search results for: %s,,es,unchanged,
,Page %s,,es,unchanged,
,Comment Page %s,,es,unchanged,
,Minute %s,,es,unchanged,
,Week %s,,es,unchanged,
minute and hour archives time format,g:i a,,es,unchanged,
minute archives time format,i,,es,unchanged,unchanged_like
hour archives time format,g a,,es,unchanged,
yearly archives date format,Y,,es,unchanged,unchanged_like
monthly archives date format,F,,es,unchanged,unchanged_like
daily archives date format,j,,es,unchanged,unchanged_like
weekly archives date format,W,,es,unchanged,
,Install Required Plugins,,es,unchanged,
,Install Plugins,,es,unchanged,
,Installing Plugin: %s,,es,unchanged,
,Updating Plugin: %s,,es,unchanged,
,Something went wrong with the plugin API.,,es,unchanged,
,This theme requires the following plugin: %1$s.,This theme requires the following plugins: %1$s.,es,unchanged,
,This theme requires the following plugin: %1$s.,This theme requires the following plugins: %1$s.,es,unchanged,
,This theme recommends the following plugin: %1$s.,This theme recommends the following plugins: %1$s.,es,unchanged,
,This theme recommends the following plugin: %1$s.,This theme recommends the following plugins: %1$s.,es,unchanged,
,The following plugin needs to be updated to its latest version to ensure maximum compatibility with this theme: %1$s.,The following plugins need to be updated to their latest version to ensure maximum compatibility with this theme: %1$s.,es,unchanged,
,The following plugin needs to be updated to its latest version to ensure maximum compatibility with this theme: %1$s.,The following plugins need to be updated to their latest version to ensure maximum compatibility with this theme: %1$s.,es,unchanged,
,There is an update available for: %1$s.,There are updates available for the following plugins: %1$s.,es,unchanged,
,There is an update available for: %1$s.,There are updates available for the following plugins: %1$s.,es,unchanged,
,The following required plugin is currently inactive: %1$s.,The following required plugins are currently inactive: %1$s.,es,unchanged,
,The following required plugin is currently inactive: %1$s.,The following required plugins are currently inactive: %1$s.,es,unchanged,
,The following recommended plugin is currently inactive: %1$s.,The following recommended plugins are currently inactive: %1$s.,es,unchanged,
,The following recommended plugin is currently inactive: %1$s.,The following recommended plugins are currently inactive: %1$s.,es,unchanged,
,Begin installing plugin,Begin installing plugins,es,unchanged,
,Begin installing plugin,Begin installing plugins,es,unchanged,
,Begin updating plugin,Begin updating plugins,es,unchanged,
,Begin updating plugin,Begin updating plugins,es,unchanged,
,Begin activating plugin,Begin activating plugins,es,unchanged,
,Begin activating plugin,Begin activating plugins,es,unchanged,
,Return to Required Plugins Installer,,es,unchanged,
,Return to the Dashboard,,es,unchanged,
,Plugin activated successfully.,,es,unchanged,
,The following plugin was activated successfully:,The following plugins were activated successfully:,es,unchanged,
,The following plugin was activated successfully:,The following plugins were activated successfully:,es,unchanged,
,No action taken. Plugin %1$s was already active.,,es,unchanged,
,Plugin not activated. A higher version of %s is needed for this theme. Please update the plugin.,,es,unchanged,
,All plugins installed and activated successfully. %1$s,,es,unchanged,
,Dismiss this notice,,es,unchanged,
,"There are one or more required or recommended plugins to install, update or activate.",,es,unchanged,
,Please contact the administrator of this site for help.,,es,unchanged,
,This plugin needs to be updated to be compatible with your theme.,,es,unchanged,
,Update Required,,es,unchanged,
,The remote plugin package does not contain a folder with the desired slug and renaming did not work.,,es,unchanged,
,Please contact the plugin provider and ask them to package their plugin according to the WordPress guidelines.,,es,unchanged,
,"The remote plugin package consists of more than one file, but the files are not packaged in a folder.",,es,unchanged,
plugin A *and* plugin B,and,,es,unchanged,
,TGMPA v%s,,es,unchanged,unchanged_like
,Required,,es,unchanged,
,Recommended,,es,unchanged,
,WordPress Repository,,es,unchanged,
,External Source,,es,unchanged,
,Pre-Packaged,,es,unchanged,
,Not Installed,,es,unchanged,
,Installed But Not Activated,,es,unchanged,
,Active,,es,unchanged,
,Required Update not Available,,es,unchanged,
,Requires Update,,es,unchanged,
,Update recommended,,es,unchanged,
Install/Update Status,"%1$s, %2$s",,es,unchanged,unchanged_like
plugins,"All <span class=""count"">(%s)</span>","All <span class=""count"">(%s)</span>",es,unchanged,
plugins,"All <span class=""count"">(%s)</span>","All <span class=""count"">(%s)</span>",es,unchanged,
,"To Install <span class=""count"">(%s)</span>","To Install <span class=""count"">(%s)</span>",es,unchanged,
,"To Install <span class=""count"">(%s)</span>","To Install <span class=""count"">(%s)</span>",es,unchanged,
,"Update Available <span class=""count"">(%s)</span>","Update Available <span class=""count"">(%s)</span>",es,unchanged,
,"Update Available <span class=""count"">(%s)</span>","Update Available <span class=""count"">(%s)</span>",es,unchanged,
,"To Activate <span class=""count"">(%s)</span>","To Activate <span class=""count"">(%s)</span>",es,unchanged,
,"To Activate <span class=""count"">(%s)</span>","To Activate <span class=""count"">(%s)</span>",es,unchanged,
"as in: ""version nr unknown""",unknown,,es,unchanged,
,Installed version:,,es,unchanged,
,Minimum required version:,,es,unchanged,
,Available version:,,es,unchanged,
,"No plugins to install, update or activate.",,es,unchanged,
,Plugin,,es,unchanged,
,Source,,es,unchanged,
,Type,,es,unchanged,
,Version,,es,unchanged,
,Status,,es,unchanged,
,Install %2$s,,es,unchanged,
,Update %2$s,,es,unchanged,
,Activate %2$s,,es,unchanged,
,Upgrade message from the plugin author:,,es,unchanged,
,Install,,es,unchanged,
,Update,,es,unchanged,
,No plugins were selected to be installed. No action taken.,,es,unchanged,
,No plugins were selected to be updated. No action taken.,,es,unchanged,
,No plugins are available to be installed at this time.,,es,unchanged,
,No plugins are available to be updated at this time.,,es,unchanged,
,No plugins were selected to be activated. No action taken.,,es,unchanged,
,No plugins are available to be activated at this time.,,es,unchanged,
,Plugin activation failed.,,es,unchanged,
,Updating Plugin %1$s (%2$d/%3$d),,es,unchanged,
,An error occurred while installing %1$s: <strong>%2$s</strong>.,,es,unchanged,
,The installation of %1$s failed.,,es,unchanged,
,"The installation and activation process is starting. This process may take a while on some hosts, so please be patient.",,es,unchanged,
,%1$s done.,,es,unchanged,
,All installations and activations have been completed.,,es,unchanged,
,Installing and Activating Plugin %1$s (%2$d/%3$d),,es,unchanged,
,"The installation process is starting. This process may take a while on some hosts, so please be patient.",,es,unchanged,
,All installations have been completed.,,es,unchanged,
,Installing Plugin %1$s (%2$d/%3$d),,es,unchanged,
,Blank Canvas,,es,unchanged,
,Page Builder Full Width,,es,unchanged,
,Search Results for: %s,,es,unchanged,
,Previous,,es,new,
,Next,,es,new,
,Post navigation,,es,new,
,Nothing Found,,es,unchanged,
,"Ready to publish your first post? <a href=""%1$s"">Get started here</a>.",,es,unchanged,
,"Sorry, but nothing matched your search terms. Please try again with some different keywords.",,es,unchanged,
,It seems we can&rsquo;t find what you&rsquo;re looking for. Perhaps searching can help.,,es,unchanged,
,"Continue reading<span class=""screen-reader-text""> ""%s""</span>",,es,unchanged,
,Update Blockspare Pro,,es,unchanged,
,Update Blockspare,,es,unchanged,
,Powerful Gutenberg Blocks & Patterns,,es,unchanged,
